id,track_name,size_bytes,app_desc
518611020,聚美优品-新用户专享160元现金券,153457664,"海外直采品质好货，百家大牌官方入驻授权，引入中国化妆品真品联盟，每件商品均可查询防伪码进行验真。每日10点上新，限时特卖！
【极速免税店】闪电发货，最快3天即可到货。海外价格，直接享受正品爆款！
【种草必备】美妆，护肤，服装，母婴应有尽有，买遍全世界的好东西。
【女神养成APP】海外代购，淘宝世界名品，奢侈品一键下单，唯品质保证！
【海外扫货神器】极速免税店，全球购，海外购，时尚美妆十点上新，限时特卖，单品包邮！
【妈妈购】进口母婴海淘奶粉纸尿裤，极速免税，天天特卖！
【贴心穿衣助手】时尚明星衣橱任你选.美丽说出来.定期九块九包邮专场，让你一次团购！
【扫货购物小红书】与闺蜜淘海外好货，无需代购，买买买化妆品，聚美就购啦！"
518684914,Depop - Buy. Sell and Share,85724160,"Depop is a mobile. social shopping app. Our mission is to make buying and selling from mobile both easy and fun. Open your Depop shop. then follow your friends. shops and other people. Browse your feed. search for your favourite brands. vintage and rare items. sell by just taking a picture.

• Selling is as easy as taking a photo
• Chat to sellers and if you're tempted to buy - do so with a single tap
• Follow your friends and favourite shops
• Promote your shop on Instagram. Facebook and Twitter 
• Discover the latest trends or search for a particular designer - shopping made easy
• A marketplace full of vintage fashion. luxury and secondhand clothes. as well as art. books and furniture
• Depop also showcase the best of emerging and established creatives selling bespoke items

Happy shopping!


What the press says bout us:

TechCrunch 
""Part Instagram-style social network and part eBay marketplace""

Evening Standard
""The obvious appeal is the calibre of the items… effortless cool""

Time Out
""Like eBay without the effort""

The Telegraph
""The easiest way to sell in today’s market""

Elle UK: Top 50 Apps
Wired Italy: Top 100 Apps of the Year
The Next Web: London’s Top 10 Most Loved Apps

Featured in Vogue Italy. Business of Fashion. Cool Hunting. ASOS Magazine. WSJ. 
Time Out. Debrief. Style.com. Daily Mail.


Why Depop. according to Depoppers:
""It’s the best of Etsy. Instagram and Facebook put together""

""Love the app. great content and easy to use design. I buy items from my favourite sellers and sell my own in minutes""

""Absolutely fantastic app. very easy selling platform to use and great fun browsing products! Would definitely recommend!!"""
518966501,天猫-购物,211127296,"天猫App，可能是中国最好的购物应用
时尚购物 正品网购 首选天猫！

天猫App是手机上的天猫（tmall.com），属于阿里巴巴集团旗下。
这里是品牌齐全的购物网站，
有标准严格的商家和商品管理制度，
在天猫App，你会和千万个品牌好店相遇，买到性价比超高的正品，并享受到优质的客户服务。

不再需要为如何判断正品而担忧，无论是躺在家里、走在路上，还是待在咖啡馆、进了试衣间，天猫App都能随时随地让你与心仪的宝贝愉快的相遇：

【看脸世界的生存利器】
让自己好看是第一要务！
天猫App有海量的高品质美衣美鞋、大牌包包和护肤化妆品，
在对自己更好这件事上，只有选择天猫App，才算得上全力以赴。

【宅男宅女的第一选择】
你费纸么？天猫超市送货上门，量超多。
零食水果、洗发水洗衣液、甚至新鲜小龙虾……
价格比大超市便宜，快递小哥还会直接送到家门口，没有男票也能轻松搞定10斤大米！

【手机发烧友的必备应用】
发烧友？IT达人？这里有你需要的给力装备。
无论是想要旗舰手机、智能手表、运动手环，还是心仪酷玩街里又潮又炫的设备，上天猫，就够了！

【聪明妈咪的温馨伙伴】
天猫知道，你最在意的，是孩子的健康成长。
我们准备了众多进口品牌的奶粉、纸尿裤，也引入了国内让人放心的母婴品牌。
我们在意品质，也注重实惠，天猫和你一样，希望孩子能够更好的成长。

【装修改造的省钱神器】
支持AR实景搭配技术，足不出户体验商品在家中的搭配效果。
能够良好利用天猫的话，装修预算可以节省一半。
同样标准的用料和做工，天猫上的商品由于节省了中间的代理环节，能比线下商场便宜20%-50%。
送货上楼的服务，还帮你节省了一笔人工费用。要装修，来天猫就对了！


联系我们&意见反馈：
客服热线：4008-608-608
邮箱：alibabadeveloper@alibaba-inc.com
官方微博：@天猫，@天猫App
官方微信：天猫（tmall01）"
519052678,FOCUS Online - Aktuelle Nachrichten,68831232,"Die kostenlose FOCUS Online Nachrichten App versorgt Sie jederzeit mit aktuellen News und umfassendem Service.
 
Aktuelle Nachrichten aus Politik. Sport. Finanzen. Kultur. Digital. Gesundheit und vielen weiteren Themen. sowie nachhaltiger Service. Bildergalerien und Videos machen die App komplett.
 
Die Highlights der App:
• Eilmeldungen erhalten Sie sofort per Push-Nachricht
• Push-Nachrichten sind zu Ihren Lieblingsthemen einstellbar
• Tor-Alarm konfigurierbar zu Ihrem Lieblings-Fussballverein oder zu einem einzelnen Spiel
• Liveticker zu Sportereignissen wie Fussball und Formel 1
• Kommentieren Sie Artikel und lesen Sie die Kommentare anderer Nutzer
• Individuelle Konfiguration der Reihenfolge der Themen auf der Startseite 
• Umfangreiches Videoangebot aus allen Themen
• Artikel vorlesen lassen mit der „Text-2-Speech“-Funktion
• Standortbezogene Wettervorhersagen
• Bei schwachem Mobilfunkempfang zeigt die App ein optimiertes Layout an. damit Sie auch unter ungünstigen Bedingungen bestens informiert bleiben
• Unterstützt HandOff: Artikel. die auf dem iPhone gelesen werden. können einfach auf einem anderen Apple Gerät weitergelesen werden oder umgekehrt. Prüfen Sie dazu die Einstellungen auf allen Apple Geräten.
 
Laden Sie die App jetzt runter.
 
Wir freuen uns auf ihr Feedback sowie Ihre Anregungen und schätzen Ihre Meinung sehr. Schreiben Sie uns dazu eine Email an iphone@focus.de."
519077434,Text 2 Group Pro - Quickly send SMS messages,49426432,"* Over 1.000.000 people love Text 2 Group Pro :)

* Instantly send group text & email *

Group text was never easier!
Text 2 Group Pro is just simpler and fast!

GROUPS
○ Save your own contact groups
○ Instantly send group text / iMessage
○ Instantly send group email
○ Add attachments easily

SMART FILTERS
○ Quickly find the contacts you need
○ Filter contacts by Company & Job title
○ Filter contacts by upcoming birthday & creation date

○ Note On iPad you can only send Group iMessages (SMS in not available on iPad devices)

AVAILABLE IN 15 DIFFERENT LANGUAGES
English. Español. Français. Italiano. Deutsch. Português (Br.). 中文 (Simplified). 中文 (Traditional). 日本語. 한국어. Nederlands. Русский. Türkçe. العربية. עברית"
519131315,ケンタッキーフライドチキン　公式アプリ,50291712,"日本ケンタッキー・フライド・チキン株式会社が提供する公式アプリです。おトクなクーポンやKFCならではのエンタメコンテンツなどが楽しめるアプリとなっています。
本アプリは、プッシュ通知を許可頂くと、さらにお得な情報を受け取ることができます。

■ご提供サービスについて
・ キャンペーン情報 
・ クーポン(通常＆スペシャル)
・ チェックインキャンペーン
・ カーネルカメラ
・ メニュー 
・ 店舗検索 
・ お知らせ
・ 設定(プッシュ設定やFAQなど)

■利用環境について
iOS8.0以降でご利用いただけます。
※iOS7.1.2以前のものは利用することができません。利用する場合はiOSのアップデートを行い、ご利用下さい。
※お使いの端末やOS、またGPSや通信環境によっては、一部の機能が正常に動作しない可能性があります。
※利用環境以外では一部の機能が正常に動作しない可能性があります。
   予め、ご了承ください。

■位置情報取得について
店舗検索、チェックイン時に現在地を把握するために使用されます。
なお、バッテリーの消費を抑えた仕様になっておりますので安心してご使用いただけます。"
519296448,Onion Browser - Secure & Anonymous Web with Tor,42329088,"NOW FREE!

Onion Browser is the original open-source Tor-powered browser for iOS. Onion Browser helps you bypass censorship and access the internet with more safety and privacy.

You can read more about Onion Browser on the official Tor Project Blog: https://blog.torproject.org/node/1255

“The best Tor-related offering on iOS right now is Onion Browser” - The Daily Dot. October 14. 2015.

Featured in: The New York Times. The Guardian. Salon. TechCrunch. Gizmodo. Boing Boing. Lifehacker. Macworld. The Daily Dot. & others.

FEATURES:
• Browse the internet over Tor:
- Websites do not see your real IP address.
- ISPs and insecure wireless networks cannot track your browsing.
- Access .onion sites that are only accessible over Tor.

• Defeat internet filters and censors with ""obfs4"" & ""meek"" traffic masking.

• Fight online tracking: use a new IP address and clear your cookies/history/cache in one button.

• And more privacy-enhancing features!

DISCLAIMERS:
Web browsing is much slower than through a normal web browser or a VPN because your traffic is encrypted and relayed through the Tor network.

Multimedia often bypass Tor and compromise your privacy; video files and video streams are blocked by default and are not supported by Onion Browser.

Onion Browser might not work when inside countries or using ISPs that actively block Tor. If the app does not connect. try using bridges or visit the Help/Support page to see what you can do. Onion Browser does not carry any guarantee of successful use.

Use of Onion Browser is at your own risk; remember that sensitive data does not always belong on a mobile device.

Onion Browser is free and open-source software. You can read more about Onion Browser and how to support development of Tor on iOS by visiting onionbrowser.com"
519530925,Visual Anatomy,215178240,"Interactive reference with 3D rotational models. free 1247 Gray's anatomy images add-on. a muscle highlighting tool. muscle action movies. full description and audio pronunciation.

• Winners for 2011-2014 in Best Medical App (awarded by http://bestappever.com)

• Visual Anatomy is recommended by top U.S.-licensed doctors on HealthTap (https://www.healthtap.com/#apps/375/promote)

• Support English. French. Spanish and German languages

OVERVIEW:
Visual Anatomy is an interactive reference. and education tool. It contains more than 500 high-resolution images (plus 141 single muscle images) and more than 850 feature points which can be interactively selected. Each feature has its own label and short description. Major muscles have action animations. The app also has search function which can be used as searching the labels of all feature points. In addition. 6 quizzes with 150 multi-choice questions also are included. It also has all Gray's anatomy images for a quick review.

••Differences between paid version and Lite (Free) version••
1. Paid version has deep muscles and muscle index table with audio.
2. Paid version has more than 100 major muscle action movies.
3. Paid version has more than 200 bone markers.
4. Paid version has audio pronunciation for all anatomy terms.
5. Paid version has 150 more quizzes.
6. Paid version has all 1247 Gray's images.
7. Paid version has more 3D models.


USES:
This app’s primary use is as a learning tool but can also be used for any professional who needs the occasional reminder. Additionally. this app is ideal for physicians. educators or professionals. allowing them to visually show detailed areas to their patients or students - helping to educate or explain conditions. ailments and injuries. It can be also used as human anatomy guide or anatomy dictionary.

FEATURES:
• No internet connection is required.
• Tap and Pinch Zoom - zoom into and identify any region. bone or other feature by tapping on the screen.
• 3D rotational models
• Quick Navigation - jump to a different system or organ by selecting the thumbnail.
• Great for learning anatomy and physiology
• Audio: Pronunciation guide for all anatomy terms. 
• High-resolution images.
• Free periodic updates.

CONTENTS:
1. Organ 3D overview
2. One of main sections - Muscles. It have 145 muscles including full description (ORIGIN. INSERTION. NERVE. ACTIONS) and cover all superficial muscles and most of deep muscles. A muscle index table with 145 single muscle images.
3. One of main sections - Bones with some bone markers.
Skeleton overview. Skull. Inferior and Superior skull.Neck Bones. Spinal Column. Ribs. Pelvic Girdle. Hand Bones. Foot Bones. It also includes ligaments in knee. shoulder and ankle joints.
4. Respiratory System(overview). Lung.
5. Digestive System(overview). Liver.
6. Urinary System.
7. Nervous System(overview). Brain. Central Nervous System.
8. Reproductive System (Male and female).
9. Senses (Finger. Hand. Ear .Mouth. Nasal Cavity. Nose. Tongue.Human Denture)
10. Circulatory system. (Principle Veins and Arteries. Heart Anatomy. Head vessels)
11. Endocrine System (overview)
12. 6 quizzes with 150 multi-choice questions
13. 1247 Gray's anatomy images.

SEARCH:
When you input more than one characters. the search function automatically gives a list of potential key words. You can just select one of them from the list. The result will be the feature point on the anatomy image and label.

FEEDBACK:
I'm open to suggestions so don't hesitate to send me an e-mail if you have some feedback.
Email:  imagemagicstudio@gmail.com"
519640317,Alice in the Mirrors of Albion: Hidden object game,1222732800,"Meet Alice in the Mirrors of Albion. a captivating new Lewis Carroll–inspired game! 

Mirrors of Albion takes you to a mystical Victorian-era London known as Albion. fraught with intrigue. crime. and danger. Solve challenging puzzles and experience the game's unique story by tackling countless quests in your mission to foil the evil machinations of the Queen of Hearts. Download Mirrors of Albion and begin your adventure now!


**CRITICS LOVE IT**

“The latest release from Game Insight takes the best parts of social gaming and combines it with addictive hidden object gameplay. to create a captivating adventure that is easy to pick up and hard to put down”. (http://www.gamezebo.com/)

“The older I get the more I appreciate beautiful hidden object games. and Mirrors of Albion is one of the most entertaining I've played”. (http://kotaku.com/)

“With the amount of content this game is offering. it’s hard not to recommend it. especially with a whopping price of “Free”. So go ahead and jump down the rabbit hole. dear reader. because you have nothing to lose”. (http://arcadesushi.com/)

**CUSTOMER REVIEWS**

5/5 “Played this game for about 3 months so I could form a rounded opinion. It has absolutely cute graphics and a well-executed story. Great characters; some so sweet they'll cause cavities”.

5/5 “Really enjoy playing this game. I love the way it takes you straight to where you are supposed to go. I also love how the the investigations change each time you play”.


***KEY FEATURES***

• UNCOVER HIDDEN OBJECTS
Track down all sorts of items in the several exciting game modes and explore tons of places. from the dangerous outskirts of Albion to elegant Victorian-era studies and cozy confectioneries.
• MEET INTRIGUING CHARACTERS
Get carried away in the magical world behind the mirrors full of heroes you’ve known since childhood as well as unique new characters. all of whom have something to hide.
• REVEAL INTRIGUES AND FIGHT CRIMES
Engage in exciting battles with Albion crime lords and prove that you are the one who can bring order the city and learn all its secrets.
• IMMERSE YOURSELF IN THE MYSTERIOUS DETECTIVE STORY
Go on a quest through the Foggy Albion. a city full of thieves. puzzles. and wonder. Discover things no one else has seen!
• EXPLORE NEW PLACES EVERY DAY
Earn experience points to get access to incredible new places and buildings! If you’re hungry for more. you can always purchase keys to new locations and some other items within the game for real money.
• MATCH-THREE LEVELS
Enjoy a whole new gameplay experience right here in Albion with fun match-three puzzles! Tons of challenging missions. exciting modes. great bonuses. and colorful combos await you in the game. Start matching. detectives!
• This game works in offline mode without Internet – enjoy it on a plane. on the subway. on the road!"
519781433,Burrito Bison,58088448,"The smash hit Burrito Bison is finally here for your mobile devices!

Burrito Bison is a fun launching game with an original twist. Launch Burrito Bison as far as you can and squish gummy bears until you gain enough speed to smash doors and escape the dreadful Candy Land! You will have the ability to use awesome power-ups such as a rocket. glider. pogo. chili pepper rage and other items to help you defeat the evil gummies!"
519817714,Credit Karma: Free Credit Scores. Reports & Alerts,95494144,"Get your free credit scores. reports and more on Credit Karma. Checking your own credit won’t affect your score. and we’ll never ask for your credit card info. Apple ® named it one of 2016's 10 Best Apps of the Year. and it now has a bright new look!
 
Free. Helpful Features for Your Credit:
• Free credit monitoring – We’ll send you alerts about important changes on your TransUnion credit report.
• Direct Dispute™ – If you notice an error on your TransUnion report. you can submit a dispute without leaving Credit Karma.
• Free education. tips and tools – We’ll help you understand your scores and reports so you can make informed financial decisions.
• Personalized recommendations – Use our Approval Odds to find credit cards and loans you’re more likely to be approved for.
 
Join more than 60 million members on the path to financial progress. Learn more and sign up at creditkarma.com."
519952689,翼支付-只为简单生活,98640896,"翼支付是一款提供综合性移动支付业务，生活服务，理财服务的应用；融合了支付、生活服务、社交、理财、保险、校园、全球购、退税等多个支付金融场景；更能随时查看周边商户，吃喝玩乐尽在掌握。
翼支付，做你所想。"
520777858,The Sandbox - Building & Crafting a Pixel World!,171482112,"Play God to create worlds & life. or destroy everything with a tap of your finger in The Sandbox! As featured in: BEST OF WORLD-BUILDING GAMES (App Store). BEST OF GAMES: HIDDENS GEMS (App Store) and TOP GAMES – IF YOU LIKE MINECRAFT (App Store)

-- GAME INFO -- 
Imagine crafting your own 8bit pixel world. playing with Humans. Ninjas. Robots or Zombies. composing your own music and much more! Craft new elements. create custom art from tiny pixels. or build your own town. The universe is yours to create or destroy. and the only limit is your imagination!

Start from scratch with basic building blocks like stone. water and soil. Grow plants. raise mountains. generate life and gain access to advanced crafting tools. Create non-organic elements like metal and light bulbs. and populate your universe with creations both natural and technological.

--THE SANDBOX FEATURES--

UNLEASH YOUR IMAGINATION:
• Millions of possibilities. Infinite landscape designs. Countless different chemical reactions. Nothing is beyond your reach!
• Embrace your inner Pixel Artist to create retro masterpieces
• Compose your very own chiptune melodies with musical instruments!
• Bring life to your creations and watch them evolve. eat. destroy and die

SHARE YOUR CREATIONS WITH THE WORLD:
• Create your universe and then share it in The Sandbox’s Online Gallery 
• Discover more than 1.500.000 worlds created by other players
• Rate other players’ worlds and add elements too

--NEW FEATURES--

PLAY THE MOVIE ADVENTURES CAMPAIGN
• Classic movies come to life. and the Sandbox God in the director’s chair!
• Battle with the Tech Trooper. smash humans with the Cyclops. terrify villagers with the Headless Horseman. and more!

CONTROL THE ELEMENTS:
• Over 280 elements to combine for different physics effects!
• Create chain reactions with unique sensor types. including liquid. light and temperature

CREATE LIFE & TECHNOLOGY:
• Add Humans to your world and watch as they interact with your creations
• Influence the behavior of your Humans using Magic Powders
• Give them specific roles: Miner. Hunter. Woodcutter. Spacemen. Zombies and even Robots
• Wreak havoc with guns and C4. or light up the sky with Fireworks

BUILD A CITY AND SIMULATE LIFE:
• Use intuitive builder controls to place metal. concrete and more
• Add life forms and tech to your town and help it grow
• Create your own city sim with AI. technology and completely interactive building

MAKE CUSTOM GAMES WITH THE BRAINIAC:
• Create dynamic contraptions with the Brainiac: assemble them. move them. transport materials and activate separate actions!
• Add controllable elements that you can customize to create your own game rules
• Build fun levels to play through
• Make AI and attach Bodies to create reactive characters: Dragons. Spaceships. Planes. UFOs and more
• Make your own multi-pixels using in-game elements like Gravity and Tilt

PLAY OUT YOUR FANTASY:
• Save the dinosaurs. cruise around in a sports car. blast everything with a tank. or explore space in your very own Lunar Lander
• Create any universe you can dream up

CRAFT REAL-LIFE WONDERS WITH BLUEPRINTS:
• Add awesome real-life wonders to your worlds: the Eiffel Tower. Chichen Itza. the Pyramids. the Statue of Liberty and more!
• Play through 28 fun campaigns – a whopping 385 game levels in all!

-- PRESS REVIEWS -- 
""The Sandbox is a fantastically inventive mobile game that encourages players to create entire worlds and works of art!"" Cult Of Mac

The Sandbox puts an entire universe in the palm of your hand! Unleash infinite creativity in this FREE builder game. and create your custom world pixel by pixel.

In your universe. the possibilities are endless! Download The Sandbox today!

-- FOLLOW US -- 
Twitter: http://twitter.com/thesandboxgame 
Facebook: http://facebook.com/thesandboxgame"
520978510,ZENFORMS: Protectors,111136768,"Begin your own Protector journey today with this mobile RPG.

Catch. Train and Evolve your ZENFORMS and progress through the ranks to become a Grand Protector.  Face the Rebellion and unravel the mysteries in the Caladan State of the mysterious masked man.

Determine your own fate and help shape a story of your very own!!

Features include:
- 132 ZENFORMS to catch. train and develop- With more on the way!
- An evolving story that adds more chapters with big updates.
- New features. content. and new places to explore with new updates.
- Online system known as the CP Garden with Daily Quests. Weekend Giveaways and monthly battle Leagues.
- Online Mystery Trading- Trade and grow your Zenform team.
- Master ZENFORMS skills to match your battle strategy.
- Echo Battle system- Ability to battle other player's ZENFORMS that are controlled by A.I.
- Echo Battle League- Compete against other players to win the seasonal league.
- Access to Calis Project Forum for hints. tips. sneak peeks and users input.
- Take part in the ever-growing online community.
- Collect items and progress through the storyline.
- Free updates.
- Customised Avatar.
- Offline Gameplay."
521207075,RetailMeNot Shopping Deals. Coupons. Savings,133086208,"Our award-winning app makes it easy to save with thousands of deals at your favorite stores and restaurants! Why pay full price when you can take advantage of huge discounts. sales and promotions at top retail stores? 

We have the online codes and printable coupons you need to save big—or simply show your phone at checkout! 

You’ll never forget a coupon again. So whether you're hungry for food deals or looking for in-store offers while shopping. RetailMeNot finds all the best deals for you!

THE SAVINGS YOU WANT
• Deals from over 50.000 retailers.
• Food offers from thousands of local and national restaurants.
• Tons of ways to save anytime! Up to 30% off gift cards. “Cash Back” offers and more.

GREAT DEALS ON THE GO
• Savings map: See all the offers near your current location.
• Deal alerts: Get automatic notifications for nearby deals.
• Redeem coupons: Scan barcodes right from your phone.

The RetailMeNot app is proudly backed by the Good Housekeeping Seal.
Voted #1 Shopping App: People's Voice Webby Winner 2015!"
521577043,VinoCell: manage your wine cellar like a pro,37157888,"VinoCell is the most complete app to manage your wine list. graphically display your cellar. to record both your tastings and pro ratings and to match dishes to your wines.
To discover the app in images and videos: http://www.vinocell.com

The app is perfect for beginners who can use the main fields but it also caters for experts who can play with its infinite possibilities.

Top 10 features:
- Up to 50 different descriptors (name. country. region. appellation. varietals. maturity. color. alcohol...etc) and 3 images per wine: no compromise!
- Text search in the 1 million internal wine database  - or add your wines manually but quickly using the internal country. region. appellation and varietal database.
- Graphical representation of your cellar’s racks and shelves with 40 different configurations to choose from.
- Full bottle life management from input to output date.
- Easy placement of a bottle in your cellar using the double tap feature.
- Quickly locate and highlight bottles in your cellar for easy access.
- Powerful search engine with 40 fields. Need to find the 2007 Australian shiraz from the Barossa Valley. drunk last month with your friend Bob. priced between $15 and $20. with a point score of 91? You can!
- Tasting notes management and a choice of scoring scales: 5 stars. 20 points. 100 points...
- Pro rating can be added using 70 world guides or contests/challenges (Parker. WS…).
- Complete cellar stats: countries. regions. colors. vintages. varietals. purchases. providers...etc.

Other great features include:
- Match dishes to each wine
- Manage producer and provider details.
- Manage contacts (friend/family) tasting notes.
- Customize graphical bottle: shape. hue. cap.
- Create and customize PDFs for each wine.
- Share via Email. Facebook and Twitter.
- Market price valuation feature.
- Search merchants all around the world.
- Export wine. bottle. tasting. rating lists as CSV/XLS.
- Import wine list as CSV/XLS from  VinoCell website
- Automatic sync between all your devices using the same VinoCell account.

Don't hesitate to look at our website explaining the many features this app offers: http://www.vinocell.com"
521633439,Dokuro,146078720,"** notice **
We distributed a supported version application which fixed the issue occurred on ［iOS9］.
For［iOS9］users. we sincerely apologize for the inconvenience that has caused you for a long time. 


Arise. lowly skeleton. and rescue the Princess from the Dark Lord's castle!

You are a nameless skeleton in the Dark Lord's army. After a chance encounter with the Princess. who was abducted to become the dreaded Dark Lord's wife. you found yourself setting her free. Guide the Princess from the shadows in Skeleton Form. switching to Hero Form when it's time to mount a gallant offense! Can you spring the Princess from the castle?

・The Game
Aid the Princess in her flight from the Dark Lord's castle. guarding her from traps and enemies as you strike an artful balance between both Skeleton and Hero Forms--each boasting a palette of unique abilities and traits. Can you safely guide your royal counterpart to the flower at the end of each area? Succeed. and the fairytale will further unfold!

Deep gameplay and whimsical storytelling come together in a resplendent production you can pick up and play--as well as save and stop--anytime you please! Equal parts action and puzzle. a new kind of fairytale awaits you!

・The Story
Once upon a time. the Princess of a faraway land ruled in tranquility--until she was kidnapped by the scheming Dark Lord.

The Dark Lord was bent on making the unwilling Princess his bride. Locking her away in his castle. he ordered a skeleton to keep a stern watch over his prize. The docile henchmen kept to his orders... at least at first.

The weeping beauty before the skeleton conjured strange feelings. Yes. he wanted to return the Princess to her former life. away from the Dark Lord's marital machinations! And so it was the lowly skeleton betrayed his master and set the Princess free.

But can the pair make it out of the castle in one piece? Our story begins..."
521640355,Toca Train,81991680,"All aboard? Time to get on Toca Train! 

Your kids are the train driver in this fun and friendly train simulator. The controls are intuitive and there are no written instructions. Just pull the levers. push the buttons and start exploring the island with your train!

FEATURES 
- Steam train with sounds. smoke. whistle. sparks and speed lever
- Load and unload characters and cargo
- Change camera angle by swiping and pinching
- Delightful scenery with 6 stations
- No rules or stress - play any way your kids want to! 
- Kid-friendly interface! 
- No third-party advertising 
- No in-app purchases

Toca Train is not a game - it's a toy where you and your kids decide what you want to do. Where do passengers want to get off? At what stop should you unload the crate of pears? Your kids imagination is the only limitation! Just like a toy train set. 

Toca Train is suitable for kids between 3-7 years old.

As with all Toca Boca toys. there are no high scores. time limits or stressful music. Your kids can play with it however they want!


***

ABOUT TOCA BOCA
At Toca Boca. we believe in the power of play to spark kids’ imaginations and help them learn about the world. We design our products from the kids' perspective to empower kids to be playful. to be creative and to be who they want to be. Our products include award-winning apps that have been downloaded more than 130 million times in 215 countries and offer fun. safe. open-ended play experiences. Learn more about Toca Boca and our products at tocaboca.com.

PRIVACY POLICY
Privacy is an issue that we take very seriously. To learn more about how we work with these matters. please read our privacy policy: http://tocaboca.com/privacy"
521640648,Toca Band,323621888,"Play with sounds and create your own band! 

Rock out with Toca Band! 
Toca Band is getting ready for their big concert and needs your help to mix beats and sounds together for their hit song! Toca Band is a fun and easy toy that encourages children to explore music in a new creative way! Choose from 16 different cool characters – each with their own unique quirky sound and musical rhythms. Put your band members on stage to get the music started – then move them around and see what happens! Try out new band combinations. explore different sounds – and while you’re at it. why not give the lovable rapper. Stikk Figga something he always dreamed of: a solo performance!

With Toca Band you can play together with your kids and experiment with sounds. beats and rhythms in lots of fun ways. Guitar or opera. upbeat or downtempo. let’s find out what sounds best together!

FEATURES
√ Background music. animation and fun sound effects.
√ 16 colorful characters. each with their own unique sounds and moves!
√ 48 fun sound loops that can be put together in endless combinations
√ Change the way each character plays by placing them further up- or downstage
√ Make the song the way you like it – then dance along with your own moves 
√ Play and improvise in solo mode by placing a character on the star
√ Combine rhythm instruments with melody and vocals   
√ Amazing original graphics
√ No rules or stress – play any way your kids want to!
√ Kid friendly interface!
√ No third-party advertising!
√ No in-app purchases!

Each character plays their own instrument in Toca Band - and there are loads to try:

- Bang Bang Chef - Drums
- Dancy Nancy - Piano
- Mr Whizzle Whiz - Whistle
- Shaky McBones - Maraca
- Zuzz - Accordion
- Figara - Opera Singing
- Kalinka - Singing
- Stikk Figga - Rapping
- Lil’ Riff - Guitar
- Frig’n Frog - Frog
- Wao Miao - Theremin
- Tic Toc - Clock Percussion
- Shoe String Charlie - Bass Guitar
- Balooney - Balloon
- Dolores - Percussion
- Bimbell - Harp

Toca Band is not a game – it’s a toy where you and your kids get to explore music together. Oh. and don’t forget to let your kids make some noise of their own too! 
As with all Toca Boca toys. there are no high scores. time limits or stress. Your kids can play with it however they want! Toca Band is suitable for kids between 2-9 years old.

If you like Toca Band – check out our other digital toys available for the iPhone. iPod Touch and iPad! Find all on http://www.tocaboca.com 

***

ABOUT TOCA BOCA
At Toca Boca. we believe in the power of play to spark kids’ imaginations and help them learn about the world. We design our products from the kids' perspective to empower kids to be playful. to be creative and to be who they want to be. Our products include award-winning apps that have been downloaded more than 150 million times in 215 countries and offer fun. safe. open-ended play experiences. Learn more about Toca Boca and our products at tocaboca.com.

PRIVACY POLICY
Privacy is an issue that we take very seriously. To learn more about how we work with these matters. please read our privacy policy: http://tocaboca.com/privacy

Toca Band music created by: Håkan Lidbo Audio Industries"
521671873,My Singing Monsters,240521216,"Collect and breed musical Monsters. build your own song. and then show the world!

You start with an empty island… it’s all quiet… when suddenly - BAM. Singing Monsters. These bizarre critters do exactly as advertised – they sing! But here’s the cool part – as you breed more and more. the music grows and grows until you have a song! Collect one of each to experience the whole tune. and unlock different songs as you move from island to island. Customize the monster world with structures and decorations however you like – after all. they’re YOUR Singing Monsters.

Also - sorry in advance for the songs getting stuck in your head. It can’t be helped – you’re going to love this game. Download My Singing Monsters today - Happy Monstering!

FEATURES:
• Over 100 unique monsters to collect. nurture. and love 
• Amazing art. animation. and audio effects
• Lush islands. each with its own musical theme 
• Dozens of wacky decorations and structures 
• Built-in social features and activities
• New and exciting content is always in the works!

""One of the most intriguing and unique games to date.""
USA Today

""Toe-tapping charm and gravelly songs are worthy of endless encores""
GAMEZEBO

""The creativity of layering monsters and the animation is what makes this worth your time""
APPSTORE ARCADE

________
Come sing with us. Join the My Singing Monsters community:
Facebook (Facebook.com/mysingingmonsters)
Twitter (Twitter.com/singingmonsters)
YouTube (YouTube.com/mysingingmonsters)


PLEASE NOTE! My Singing Monsters is completely free to play. however some game items can also be purchased for real money. If you don't want to use this feature. please disable in-app purchases in your device's settings. My Singing Monsters requires an internet connection to play (3G or WiFi).

HELP & SUPPORT: Get a hold of the Monster-Handlers by visiting www.bigbluebubble.com/support or contacting us in game by going to Options > Support."
521922264,PIP Camera-Selfie Cam&Pic Collage&Photo Editor,74172416,"TOP 1 in over 40 countries!

PIP Camera is the best companion for self-snapshots! Make your photos extra fun with creative shots! 

PIP Camera is a spinoff of FotoRus’ popular Pic-in-Pic mode. and it is more powerful and more fun with the addition of the new PIP Frames mode!

PIP Classic mode inherits FotoRus’ original materials. but now you can export your creation at 960x960!

Our Library will be constantly updated with new pic-in-pic materials. come back often to download!

Facebook Guideline：https://m.facebook.com/ads/ad_choices 

Follow us on Facebook https://www.facebook.com/FotoRus"
